user_id,join_date,gender,location,age
USR42297,2022-12-07,Female,Bandung,19
USR42298,2023-12-12,Female,Medan,16
USR42299,2022-05-14,Female,Makassar,36
USR42300,2022-06-27,Male,Bandung,16
USR42301,2023-07-10,Male,Bandung,16
USR42302,2023-06-04,Female,Jakarta,39
USR42303,2023-06-23,Female,Yogyakarta,35
USR42304,2023-03-13,Female,Bandung,42
USR42305,2022-02-20,Male,Bandung,59
USR42306,2023-03-19,Male,Jakarta,26
USR42307,2023-08-04,nan,Makassar,59
USR42308,2022-10-08,Male,Medan,44
USR42309,2022-02-13,Female,Medan,27
USR42310,2023-11-18,Male,Medan,39
USR42311,2023-09-23,Female,Yogyakarta,18
USR42312,2022-12-31,Female,Surabaya,29
USR42313,2022-09-26,Female,Yogyakarta,46
USR42314,2023-11-24,nan,Makassar,15
USR42315,2023-07-19,nan,Jakarta,42
USR42316,2022-10-20,Male,Medan,36
USR42317,2023-12-04,Male,Bandung,45
USR42318,2022-07-13,Male,Bandung,45
USR42319,2023-01-06,Male,Bandung,22
USR42320,2023-07-06,Male,Yogyakarta,46
USR42321,2022-03-19,nan,Bandung,42
USR42322,2022-07-08,Female,Yogyakarta,27
USR42323,2023-08-30,nan,Yogyakarta,49
USR42324,2023-01-25,Male,Yogyakarta,29
USR42325,2022-01-25,Male,Jakarta,27
USR42326,2023-09-07,Female,Yogyakarta,43
USR42327,2022-10-29,Female,Yogyakarta,61
USR42328,2023-11-02,Male,Medan,58
USR42329,2022-12-24,Female,Bandung,44
USR42330,2023-12-21,Female,Makassar,63
USR42331,2022-04-04,Female,Yogyakarta,38
USR42332,2023-07-05,Male,Makassar,29
USR42333,2022-12-02,Male,Jakarta,54
USR42334,2022-06-13,Male,Yogyakarta,45
USR42335,2022-12-07,Female,Jakarta,39
USR42336,2023-07-21,nan,Makassar,54
USR42337,2022-03-13,Male,Surabaya,33
USR42338,2022-02-11,Female,Yogyakarta,53
USR42339,2023-02-15,nan,Surabaya,23
USR42340,2023-10-06,Male,Yogyakarta,16
USR42341,2022-01-21,Female,Yogyakarta,61
USR42342,2022-01-01,Male,Medan,24
USR42343,2023-11-09,nan,Medan,28
USR42344,2023-07-26,Male,Bandung,60
USR42345,2022-03-17,Female,Makassar,61
USR42346,2023-08-26,Male,Yogyakarta,16
USR42347,2023-02-02,Male,Surabaya,49
USR42348,2023-12-20,nan,Jakarta,63
USR42349,2022-03-29,Female,Bandung,25
USR42350,2023-08-17,Female,Medan,36
USR42351,2022-01-17,Female,Surabaya,23
USR42352,2022-11-25,Male,Yogyakarta,63
USR42353,2022-07-29,Male,Yogyakarta,59
USR42354,2023-01-18,Female,Surabaya,56
USR42355,2023-07-19,Female,Medan,58
USR42356,2023-10-02,Female,Medan,20
USR42357,2022-05-26,Female,Bandung,27
USR42358,2023-03-29,Female,Makassar,47
USR42359,2023-01-28,Male,Medan,49
USR42360,2022-11-06,Female,Makassar,64
USR42361,2023-05-07,Male,Yogyakarta,19
USR42362,2023-03-06,Female,Surabaya,49
USR42363,2022-01-01,Male,Surabaya,52
USR42364,2022-02-10,Male,Yogyakarta,50
USR42365,2023-08-08,Male,Yogyakarta,22
USR42366,2023-11-03,Female,Makassar,34
USR42367,2022-07-31,Male,Bandung,32
USR42368,2022-11-29,Male,Yogyakarta,24
USR42369,2023-10-13,Female,Jakarta,64
USR42370,2023-03-22,Female,Makassar,58
USR42371,2022-10-31,Male,Yogyakarta,42
USR42372,2023-07-09,Male,Medan,16
USR42373,2023-11-22,Male,Surabaya,39
USR42374,2023-12-02,Female,Bandung,15
USR42375,2022-06-03,Male,Surabaya,64
USR42376,2023-09-08,nan,Jakarta,41
USR42377,2023-06-07,Male,Bandung,21
USR42378,2022-01-25,Male,Surabaya,48
USR42379,2022-01-25,Female,Makassar,51
USR42380,2023-08-19,Female,Surabaya,56
USR42381,2022-04-16,Male,Yogyakarta,24
USR42382,2022-04-29,Female,Surabaya,50
USR42383,2022-04-18,Female,Surabaya,49
USR42384,2022-11-26,Male,Medan,52
USR42385,2022-06-29,Female,Medan,24
USR42386,2022-05-11,Male,Surabaya,30
USR42387,2023-08-26,Female,Makassar,34
USR42388,2022-06-17,Female,Jakarta,48
USR42389,2022-08-11,Female,Bandung,24
USR42390,2023-04-14,Male,Makassar,23
USR42391,2022-10-05,Female,Makassar,61
USR42392,2022-07-09,Female,Makassar,38
USR42393,2023-06-15,Male,Bandung,19
USR42394,2023-06-10,Male,Medan,52
USR42395,2023-09-13,Male,Jakarta,19
USR42396,2022-07-09,Female,Surabaya,59
USR42397,2022-08-06,Male,Surabaya,58
USR42398,2022-10-26,Female,Jakarta,27
USR42399,2022-11-07,Female,Makassar,64
USR42400,2022-08-24,Female,Yogyakarta,60
USR42401,2022-06-17,Female,Bandung,20
USR42402,2022-07-12,Male,Makassar,42
USR42403,2022-08-30,Male,Surabaya,51
USR42404,2022-06-11,Male,Bandung,19
USR42405,2022-12-05,Male,Makassar,16
USR42406,2023-03-31,nan,Bandung,63
USR42407,2022-05-15,nan,Makassar,42
USR42408,2022-07-12,Female,Jakarta,33
USR42409,2023-02-06,Male,Bandung,58
USR42410,2023-01-27,Male,Yogyakarta,18
USR42411,2023-08-24,Female,Yogyakarta,42
USR42412,2022-02-11,Male,Yogyakarta,40
USR42413,2022-04-03,Female,Jakarta,36
USR42414,2022-08-03,Male,Bandung,36
USR42415,2022-12-15,Female,Makassar,64
USR42416,2023-05-28,Female,Surabaya,32
USR42417,2022-12-01,Female,Bandung,52
USR42418,2023-02-03,Female,Bandung,24
USR42419,2022-06-13,Male,Surabaya,50
USR42420,2022-04-16,Female,Surabaya,23
USR42421,2022-08-20,Female,Surabaya,36
USR42422,2023-07-12,Female,Surabaya,36
USR42423,2023-12-18,nan,Medan,40
USR42424,2023-06-17,Female,Jakarta,16
USR42425,2022-06-26,Female,Yogyakarta,61
USR42426,2023-11-10,nan,Makassar,20
USR42427,2022-10-21,Female,Surabaya,28
USR42428,2022-09-22,Male,Medan,39
USR42429,2023-06-04,Female,Surabaya,62
USR42430,2022-09-27,Female,Makassar,40
USR42431,2022-07-31,Male,Medan,63
USR42432,2022-06-12,Female,Makassar,33
USR42433,2023-07-11,nan,Yogyakarta,54
USR42434,2022-02-22,Male,Jakarta,48
USR42435,2022-08-21,Female,Bandung,20
USR42436,2023-03-14,Male,Surabaya,16
USR42437,2023-11-14,Female,Surabaya,34
USR42438,2023-06-02,Female,Jakarta,19
USR42439,2022-02-13,Male,Yogyakarta,63
USR42440,2023-08-26,Male,Medan,41
USR42441,2023-12-09,nan,Yogyakarta,29
USR42442,2023-05-31,Female,Yogyakarta,50
USR42443,2023-09-25,Female,Medan,23
USR42444,2023-07-29,Male,Medan,40
USR42445,2022-04-02,Female,Medan,21
USR42446,2023-03-14,Male,Yogyakarta,39
USR42447,2022-12-03,Male,Makassar,51
USR42448,2022-10-21,Male,Yogyakarta,42
USR42449,2023-12-01,Male,Jakarta,59
USR42450,2023-11-11,Male,Yogyakarta,15
USR42451,2022-09-21,Female,Medan,18
USR42452,2022-04-15,Male,Bandung,52
USR42453,2022-08-12,Male,Jakarta,51
USR42454,2023-02-23,Male,Makassar,60
USR42455,2022-04-25,Female,Bandung,42
USR42456,2022-08-23,Female,Yogyakarta,25
USR42457,2022-10-01,nan,Medan,38
USR42458,2022-08-18,Male,Bandung,63
USR42459,2023-12-30,Male,Surabaya,47
USR42460,2022-02-03,Male,Yogyakarta,56
USR42461,2023-01-23,Male,Bandung,24
USR42462,2023-12-10,Female,Surabaya,27
USR42463,2023-05-16,Male,Makassar,16
USR42464,2023-04-07,Male,Makassar,48
USR42465,2023-03-25,Male,Jakarta,23
USR42466,2022-08-02,nan,Yogyakarta,15
USR42467,2022-02-15,Female,Bandung,64
USR42468,2023-02-09,Male,Medan,49
USR42469,2022-11-29,Female,Yogyakarta,18
USR42470,2022-08-28,Female,Surabaya,41
USR42471,2022-09-11,Male,Jakarta,43
USR42472,2022-08-16,Female,Surabaya,16
USR42473,2022-06-15,Male,Surabaya,17
USR42474,2023-08-08,Male,Bandung,32
USR42475,2023-05-26,Male,Surabaya,33
USR42476,2023-08-21,Female,Yogyakarta,24
USR42477,2023-08-16,Male,Surabaya,37
USR42478,2023-12-28,Female,Medan,57
USR42479,2023-11-07,Female,Bandung,62
USR42480,2023-01-25,Female,Medan,34
USR42481,2023-02-27,Female,Jakarta,43
USR42482,2023-02-15,Male,Makassar,19
USR42483,2023-08-04,Male,Yogyakarta,58
USR42484,2023-10-11,Male,Surabaya,58
USR42485,2023-10-26,Female,Bandung,62
USR42486,2023-03-23,Female,Makassar,43
USR42487,2023-02-07,Male,Surabaya,60
USR42488,2022-04-07,Female,Surabaya,36
USR42489,2023-01-14,Female,Makassar,26
USR42490,2023-11-01,Male,Jakarta,27
USR42491,2022-07-05,Female,Medan,39
USR42492,2023-11-11,Female,Yogyakarta,37
USR42493,2022-09-01,Male,Medan,44
USR42494,2023-09-23,Female,Makassar,51
USR42495,2023-12-09,Male,Yogyakarta,36
USR42496,2023-05-18,Male,Bandung,59
USR42497,2022-10-15,Female,Jakarta,52
USR42498,2023-01-04,Female,Jakarta,20
USR42499,2022-03-06,Male,Yogyakarta,63
USR42500,2022-06-11,Female,Makassar,15
USR42501,2023-08-20,Female,Makassar,20
USR42502,2023-07-25,Male,Medan,39
USR42503,2023-10-24,Male,Bandung,24
USR42504,2023-02-22,Female,Medan,59
USR42505,2023-04-26,Female,Makassar,57
USR42506,2023-09-25,Female,Makassar,23
USR42507,2022-09-26,Male,Jakarta,32
USR42508,2023-07-21,nan,Bandung,63
USR42509,2023-10-10,nan,Makassar,51
USR42510,2022-07-09,Female,Jakarta,46
USR42511,2023-02-10,Male,Medan,62
USR42512,2023-05-04,Male,Medan,48
USR42513,2022-11-08,Female,Jakarta,59
USR42514,2023-08-19,Male,Surabaya,23
USR42515,2023-11-20,Male,Medan,50
USR42516,2022-04-04,Female,Surabaya,18
USR42517,2023-01-25,Male,Jakarta,45
USR42518,2023-07-01,nan,Bandung,37
USR42519,2023-02-15,Female,Makassar,20
USR42520,2022-07-31,Female,Medan,23
USR42521,2023-09-30,Female,Makassar,35
USR42522,2023-01-04,Male,Surabaya,45
USR42523,2022-06-17,Female,Medan,59
USR42524,2022-01-14,Female,Bandung,54
USR42525,2023-08-09,Female,Bandung,53
USR42526,2023-07-18,Male,Bandung,39
USR42527,2022-07-26,Female,Bandung,33
USR42528,2022-02-12,Male,Makassar,32
USR42529,2023-03-18,Female,Makassar,35
USR42530,2023-05-30,Male,Surabaya,57
USR42531,2023-08-30,nan,Makassar,37
USR42532,2023-01-30,Male,Surabaya,62
USR42533,2022-08-26,Female,Makassar,27
USR42534,2023-11-10,Male,Surabaya,19
USR42535,2023-06-15,Male,Jakarta,32
USR42536,2023-12-20,Male,Bandung,39
USR42537,2023-02-08,Female,Yogyakarta,60
USR42538,2022-08-02,Female,Medan,26
USR42539,2023-07-22,Female,Makassar,19
USR42540,2023-01-09,Male,Bandung,26
USR42541,2022-05-12,nan,Makassar,15
USR42542,2022-01-09,Male,Surabaya,63
USR42543,2022-06-02,Female,Yogyakarta,43
USR42544,2023-03-07,Male,Makassar,40
USR42545,2023-04-28,Female,Bandung,47
USR42546,2022-11-01,Female,Bandung,63
USR42547,2022-10-11,Female,Makassar,31
USR42548,2023-04-17,Male,Medan,49
USR42549,2022-07-09,Female,Medan,49
USR42550,2023-06-12,Female,Jakarta,18
USR42551,2023-05-27,Female,Jakarta,35
USR42552,2022-12-09,nan,Jakarta,49
USR42553,2023-03-06,Female,Surabaya,23
USR42554,2023-12-16,Female,Medan,52
USR42555,2023-11-17,Female,Jakarta,22
USR42556,2023-11-11,Female,Medan,18
USR42557,2022-02-03,Female,Makassar,63
USR42558,2023-04-16,Female,Makassar,22
USR42559,2023-01-29,Female,Makassar,37
USR42560,2023-05-10,nan,Bandung,55
USR42561,2023-05-28,Male,Medan,56
USR42562,2022-11-18,Male,Yogyakarta,36
USR42563,2022-04-25,Male,Makassar,16
USR42564,2022-08-02,Female,Jakarta,50
USR42565,2022-05-25,Male,Makassar,28
USR42566,2023-07-13,Female,Medan,50
USR42567,2022-06-27,Female,Yogyakarta,36
USR42568,2023-12-26,Female,Yogyakarta,61
USR42569,2022-12-26,Female,Surabaya,47
USR42570,2022-10-12,Female,Makassar,53
USR42571,2022-09-02,Female,Bandung,37
USR42572,2022-07-25,Female,Bandung,37
USR42573,2023-08-07,Female,Yogyakarta,27
USR42574,2022-12-08,Female,Medan,15
USR42575,2023-12-28,Female,Medan,54
USR42576,2022-12-26,Male,Yogyakarta,33
USR42577,2023-05-14,Male,Jakarta,48
USR42578,2022-05-21,Male,Jakarta,52
USR42579,2023-10-30,Female,Bandung,38
USR42580,2022-08-10,Male,Makassar,51
USR42581,2023-01-24,Female,Jakarta,15
USR42582,2022-11-26,Male,Jakarta,19
USR42583,2023-01-28,Male,Jakarta,21
USR42584,2023-10-16,Female,Jakarta,42
USR42585,2022-12-24,nan,Jakarta,15
USR42586,2023-01-29,Male,Makassar,27
USR42587,2023-08-10,Male,Surabaya,21
USR42588,2022-02-09,Male,Jakarta,64
USR42589,2022-09-30,Male,Medan,60
USR42590,2023-02-24,Male,Surabaya,36
USR42591,2022-03-11,Male,Bandung,35
USR42592,2023-09-15,nan,Makassar,30
USR42593,2023-04-03,Female,Jakarta,27
USR42594,2022-08-22,Male,Yogyakarta,29
USR42595,2022-07-16,Male,Bandung,55
USR42596,2023-12-12,Female,Surabaya,55
USR42597,2023-05-24,Female,Surabaya,34
USR42598,2023-06-20,Male,Makassar,62
USR42599,2022-05-27,Male,Makassar,45
USR42600,2023-07-28,Male,Jakarta,54
USR42601,2023-04-04,Male,Medan,37
USR42602,2022-03-08,Male,Makassar,35
USR42603,2022-01-30,Female,Surabaya,61
USR42604,2022-04-17,Female,Bandung,33
USR42605,2023-11-09,Male,Bandung,34
USR42606,2023-01-25,nan,Bandung,45
USR42607,2023-02-10,Female,Makassar,62
USR42608,2022-05-01,Female,Jakarta,23
USR42609,2022-01-11,nan,Surabaya,19
USR42610,2023-08-07,Female,Makassar,53
USR42611,2022-12-13,Male,Makassar,28
USR42612,2022-09-10,Male,Medan,63
USR42613,2022-04-29,Male,Bandung,53
USR42614,2023-06-04,Female,Surabaya,63
USR42615,2022-08-03,Male,Bandung,24
USR42616,2022-03-21,Male,Jakarta,46
USR42617,2023-02-23,Female,Jakarta,54
USR42618,2023-08-07,Female,Makassar,20
USR42619,2023-12-13,nan,Jakarta,41
USR42620,2023-11-16,Female,Surabaya,16
USR42621,2022-10-16,Male,Makassar,34
USR42622,2022-08-22,Male,Surabaya,34
USR42623,2022-09-18,Male,Bandung,55
USR42624,2023-10-19,Male,Jakarta,17
USR42625,2022-01-22,nan,Jakarta,47
USR42626,2022-03-19,Male,Makassar,22
USR42627,2023-11-03,Male,Bandung,20
USR42628,2022-01-14,Male,Yogyakarta,59
USR42629,2022-05-28,Female,Yogyakarta,36
USR42630,2023-10-24,Female,Jakarta,28
USR42631,2022-01-30,Female,Jakarta,40
USR42632,2023-03-14,Male,Surabaya,62
USR42633,2023-11-04,Female,Jakarta,57
USR42634,2023-06-14,Female,Makassar,64
USR42635,2022-03-04,Male,Surabaya,58
USR42636,2023-03-06,Female,Surabaya,50
USR42637,2022-05-15,Female,Makassar,51
USR42638,2022-06-06,Male,Makassar,53
USR42639,2023-07-23,Male,Bandung,54
USR42640,2022-09-11,Male,Makassar,60
USR42641,2022-07-06,Female,Bandung,43
USR42642,2023-01-14,Female,Medan,15
USR42643,2022-11-23,Female,Medan,48
USR42644,2022-07-18,Male,Yogyakarta,27
USR42645,2022-06-20,Male,Yogyakarta,21
USR42646,2022-11-11,Male,Jakarta,23
USR42647,2022-01-06,Female,Yogyakarta,31
USR42648,2022-09-13,Female,Medan,36
USR42649,2022-11-16,Female,Surabaya,25
USR42650,2022-09-05,Male,Surabaya,55
USR42651,2022-01-04,Female,Jakarta,18
USR42652,2023-05-28,Male,Yogyakarta,54
USR42653,2023-05-21,Female,Yogyakarta,44
USR42654,2022-01-31,Male,Medan,35
USR42655,2023-09-21,Female,Yogyakarta,32
USR42656,2022-10-02,Female,Medan,39
USR42657,2023-12-10,Male,Surabaya,56
USR42658,2022-11-21,nan,Bandung,33
USR42659,2022-06-26,Female,Yogyakarta,63
USR42660,2022-10-14,Male,Jakarta,43
USR42661,2022-03-20,nan,Jakarta,30
USR42662,2022-08-31,Male,Makassar,24
USR42663,2023-05-16,Female,Yogyakarta,55
USR42664,2022-07-24,Female,Makassar,60
USR42665,2023-04-05,Female,Medan,53
USR42666,2023-01-18,Female,Jakarta,47
USR42667,2023-12-24,Female,Makassar,63
USR42668,2022-11-29,Female,Makassar,36
USR42669,2023-08-26,Male,Jakarta,19
USR42670,2022-06-15,Female,Jakarta,18
USR42671,2022-06-10,Female,Bandung,55
USR42672,2022-01-06,Male,Bandung,31
USR42673,2023-10-15,Male,Surabaya,62
USR42674,2022-07-24,Female,Yogyakarta,59
USR42675,2023-06-16,nan,Surabaya,61
USR42676,2022-04-10,Female,Bandung,42
USR42677,2023-11-08,Female,Medan,61
USR42678,2022-02-14,Male,Bandung,29
USR42679,2023-04-02,Male,Bandung,48
USR42680,2022-08-15,Female,Bandung,22
USR42681,2022-11-11,Male,Medan,53
USR42682,2022-02-21,Female,Medan,55
USR42683,2022-05-26,Male,Surabaya,27
USR42684,2022-10-08,Male,Makassar,34
USR42685,2022-05-03,Male,Medan,64
USR42686,2023-12-20,Male,Yogyakarta,54
USR42687,2023-04-16,Female,Jakarta,47
USR42688,2022-10-24,Male,Bandung,46
USR42689,2023-09-06,Male,Bandung,32
USR42690,2023-05-27,Male,Jakarta,59
USR42691,2023-10-03,Female,Bandung,35
USR42692,2023-05-17,Male,Surabaya,25
USR42693,2023-11-10,Female,Makassar,25
USR42694,2022-07-21,Male,Jakarta,23
USR42695,2023-02-19,Male,Surabaya,30
USR42696,2023-09-06,Female,Surabaya,52
USR42697,2023-08-06,Female,Yogyakarta,42
USR42698,2023-02-26,Male,Surabaya,36
USR42699,2023-06-04,Female,Makassar,62
USR42700,2023-11-05,nan,Surabaya,53
USR42701,2022-03-14,Male,Yogyakarta,46
USR42702,2022-12-11,Male,Medan,36
USR42703,2022-01-27,Female,Makassar,17
USR42704,2022-06-18,Female,Medan,44
USR42705,2023-08-08,Female,Yogyakarta,25
USR42706,2022-07-28,Female,Yogyakarta,37
USR42707,2023-09-03,Female,Yogyakarta,27
USR42708,2023-06-27,nan,Surabaya,40
USR42709,2023-06-29,Female,Makassar,40
USR42710,2023-12-26,Male,Medan,33
USR42711,2023-10-19,Female,Medan,47
USR42712,2023-09-03,Female,Bandung,35
USR42713,2022-11-06,Female,Bandung,49
USR42714,2022-06-29,nan,Bandung,38
USR42715,2023-10-09,Male,Makassar,60
USR42716,2023-03-14,Female,Medan,36
USR42717,2023-04-22,Female,Jakarta,28
USR42718,2023-01-30,Male,Makassar,49
USR42719,2023-12-03,Female,Yogyakarta,19
USR42720,2023-06-26,Female,Surabaya,36
USR42721,2023-08-17,Male,Jakarta,39
USR42722,2022-02-26,Male,Surabaya,48
USR42723,2022-06-23,Male,Makassar,48
USR42724,2023-12-21,Male,Yogyakarta,63
USR42725,2022-11-22,Female,Yogyakarta,55
USR42726,2022-11-18,nan,Yogyakarta,29
USR42727,2022-07-02,Male,Bandung,24
USR42728,2022-08-23,Male,Makassar,54
USR42729,2023-09-11,Male,Yogyakarta,50
USR42730,2022-07-05,nan,Surabaya,61
USR42731,2022-09-23,Female,Bandung,25
USR42732,2023-10-06,Male,Makassar,18
USR42733,2022-11-25,Female,Yogyakarta,22
USR42734,2022-12-31,nan,Bandung,25
USR42735,2023-11-14,Male,Makassar,43
USR42736,2022-01-24,Male,Yogyakarta,56
USR42737,2022-09-18,Male,Medan,40
USR42738,2022-12-21,Male,Surabaya,45
USR42739,2022-07-15,Male,Medan,39
USR42740,2023-09-03,Male,Surabaya,48
USR42741,2023-05-05,Female,Medan,25
USR42742,2022-11-29,Male,Makassar,41
USR42743,2023-09-05,Male,Yogyakarta,27
USR42744,2023-09-24,Male,Makassar,15
USR42745,2022-11-17,Male,Surabaya,24
USR42746,2023-03-23,Female,Surabaya,52
USR42747,2023-01-12,Male,Makassar,27
USR42748,2022-07-22,nan,Yogyakarta,52
USR42749,2022-03-31,Male,Medan,56
USR42750,2023-12-08,Male,Makassar,16
USR42751,2022-06-26,Female,Yogyakarta,58
USR42752,2023-09-19,nan,Yogyakarta,15
USR42753,2022-02-01,nan,Bandung,16
USR42754,2023-12-28,Female,Surabaya,46
USR42755,2022-08-31,nan,Bandung,26
USR42756,2022-03-11,Female,Surabaya,54
USR42757,2022-03-12,Male,Jakarta,53
USR42758,2023-09-15,Female,Makassar,47
USR42759,2022-06-07,Female,Surabaya,50
USR42760,2023-07-03,Female,Bandung,35
USR42761,2022-11-22,Male,Yogyakarta,53
USR42762,2022-02-04,Female,Surabaya,19
USR42763,2023-04-25,Female,Makassar,30
USR42764,2023-04-05,Female,Medan,28
USR42765,2023-02-20,Male,Medan,26
USR42766,2023-07-25,Male,Yogyakarta,49
USR42767,2023-02-23,Male,Makassar,17
USR42768,2023-05-26,Male,Surabaya,34
USR42769,2023-01-03,Female,Bandung,51
USR42770,2022-07-26,Male,Surabaya,23
USR42771,2022-12-27,Male,Medan,22
USR42772,2023-03-12,Male,Bandung,31
USR42773,2023-08-01,Female,Bandung,46
USR42774,2022-09-27,Male,Bandung,42
USR42775,2022-08-21,Male,Makassar,53
USR42776,2023-10-31,Male,Jakarta,27
USR42777,2022-04-16,nan,Medan,52
USR42778,2023-10-28,nan,Bandung,59
USR42779,2022-01-18,Female,Bandung,29
USR42780,2023-05-10,Female,Yogyakarta,57
USR42781,2022-09-17,Male,Makassar,42
USR42782,2023-04-30,Male,Makassar,36
USR42783,2022-11-09,Female,Surabaya,16
USR42784,2023-09-23,Female,Jakarta,25
USR42785,2022-04-12,Male,Bandung,55
USR42786,2023-06-21,Female,Yogyakarta,44
USR42787,2022-06-29,Male,Jakarta,34
USR42788,2023-05-25,Female,Makassar,60
USR42789,2023-04-22,Female,Surabaya,23
USR42790,2023-11-05,Female,Jakarta,53
USR42791,2023-02-04,Female,Bandung,16
USR42792,2022-12-16,Male,Surabaya,49
USR42793,2022-08-03,Female,Yogyakarta,23
USR42794,2023-01-18,Male,Bandung,63
USR42795,2022-05-04,Female,Bandung,56
USR42796,2022-10-19,Male,Jakarta,28
USR42797,2023-10-30,Female,Medan,28
USR42798,2023-12-06,Female,Medan,15
USR42799,2022-11-24,Male,Bandung,26
USR42800,2023-07-19,nan,Jakarta,49
USR42801,2023-11-13,Female,Bandung,64
USR42802,2022-04-08,Male,Surabaya,39
USR42803,2023-10-21,Male,Makassar,21
USR42804,2022-10-27,Female,Makassar,59
USR42805,2022-01-30,Male,Medan,53
USR42806,2022-03-15,Male,Makassar,49
USR42807,2022-06-21,Female,Medan,25
USR42808,2022-03-25,Male,Yogyakarta,21
USR42809,2023-08-08,Male,Yogyakarta,61
USR42810,2022-10-17,Female,Medan,37
USR42811,2023-10-01,Male,Surabaya,38
USR42812,2022-03-26,Male,Surabaya,61
USR42813,2022-09-11,Male,Yogyakarta,15
USR42814,2023-10-26,Female,Medan,50
USR42815,2023-06-03,Male,Makassar,57
USR42816,2023-03-28,nan,Makassar,24
USR42817,2022-11-03,Female,Medan,27
USR42818,2023-10-10,Male,Bandung,45
USR42819,2022-07-03,Male,Bandung,57
USR42820,2022-11-10,Female,Yogyakarta,25
USR42821,2022-12-07,Male,Surabaya,46
USR42822,2022-08-15,Female,Surabaya,37
USR42823,2022-09-21,Female,Makassar,45
USR42824,2023-03-26,Male,Makassar,49
USR42825,2022-09-08,Female,Makassar,44
USR42826,2023-02-12,Female,Yogyakarta,28
USR42827,2022-06-19,Female,Yogyakarta,42
USR42828,2023-07-20,Male,Medan,28
USR42829,2022-05-12,Male,Surabaya,35
USR42830,2023-08-29,Male,Surabaya,62
USR42831,2022-02-15,Male,Bandung,59
USR42832,2022-12-16,Male,Yogyakarta,33
USR42833,2022-04-09,Male,Jakarta,60
USR42834,2022-02-06,Female,Surabaya,64
USR42835,2023-03-14,Male,Surabaya,30
USR42836,2022-03-16,Female,Jakarta,53
USR42837,2022-02-27,nan,Jakarta,49
USR42838,2022-01-19,Male,Jakarta,17
USR42839,2023-02-06,Male,Surabaya,19
USR42840,2022-07-07,Female,Makassar,51
USR42841,2022-05-19,Female,Surabaya,40
USR42842,2022-05-23,Male,Yogyakarta,42
USR42843,2022-04-18,Male,Medan,42
USR42844,2022-08-09,Male,Bandung,27
USR42845,2022-05-25,Female,Yogyakarta,64
USR42846,2023-05-25,Male,Medan,40
USR42847,2023-01-11,Female,Jakarta,54
USR42848,2022-01-05,Male,Surabaya,48
USR42849,2023-01-23,Female,Surabaya,18
USR42850,2023-07-22,Female,Bandung,36
USR42851,2023-07-14,Female,Bandung,47
USR42852,2022-06-12,Male,Bandung,64
USR42853,2022-12-31,nan,Bandung,21
USR42854,2023-02-21,Female,Medan,23
USR42855,2023-05-24,Female,Medan,59
USR42856,2023-09-04,Female,Bandung,35
USR42857,2022-01-21,Female,Yogyakarta,56
USR42858,2023-09-06,Female,Bandung,31
USR42859,2023-06-01,Male,Medan,48
USR42860,2022-07-16,Male,Surabaya,59
USR42861,2023-10-23,Male,Surabaya,59
USR42862,2022-12-11,Female,Makassar,58
USR42863,2022-11-26,nan,Surabaya,19
USR42864,2023-01-13,Female,Surabaya,59
USR42865,2022-07-30,nan,Yogyakarta,53
USR42866,2022-06-09,nan,Makassar,52
USR42867,2023-10-20,Female,Yogyakarta,54
USR42868,2023-07-24,Male,Makassar,24
USR42869,2022-12-20,Female,Medan,39
USR42870,2022-08-28,Male,Bandung,24
USR42871,2022-03-20,Male,Medan,50
USR42872,2022-06-01,Female,Bandung,58
USR42873,2023-06-01,Male,Surabaya,35
USR42874,2023-01-18,Male,Bandung,27
USR42875,2023-11-24,Female,Makassar,33
USR42876,2022-12-18,Male,Makassar,35
USR42877,2022-07-20,Male,Yogyakarta,53
USR42878,2022-05-13,Male,Bandung,44
USR42879,2023-09-26,Female,Bandung,26
USR42880,2022-06-18,Male,Bandung,56
USR42881,2023-01-26,Female,Surabaya,52
USR42882,2023-01-20,nan,Surabaya,18
USR42883,2022-04-08,Female,Surabaya,38
USR42884,2023-01-12,nan,Surabaya,60
USR42885,2022-12-06,nan,Jakarta,54
USR42886,2023-06-15,Male,Jakarta,63
USR42887,2022-05-12,Female,Medan,59
USR42888,2023-08-31,Female,Bandung,45
USR42889,2022-07-29,Male,Surabaya,39
USR42890,2022-01-05,Female,Surabaya,33
USR42891,2023-01-12,Male,Makassar,32
USR42892,2023-10-02,Male,Jakarta,52
USR42893,2022-02-23,Female,Yogyakarta,32
USR42894,2023-05-13,Male,Yogyakarta,38
USR42895,2022-07-17,Male,Surabaya,61
USR42896,2023-03-17,Female,Bandung,19
USR42897,2023-12-19,Male,Makassar,41
USR42898,2022-06-29,Female,Medan,37
USR42899,2022-08-29,Male,Medan,19
USR42900,2022-11-16,Female,Yogyakarta,23
USR42901,2023-05-16,Male,Jakarta,21
USR42902,2023-10-12,Male,Bandung,15
USR42903,2022-01-23,Male,Bandung,61
USR42904,2023-09-24,Female,Medan,26
USR42905,2023-09-19,Male,Yogyakarta,58
USR42906,2023-08-17,Female,Surabaya,51
USR42907,2023-12-09,Male,Surabaya,59
USR42908,2022-06-29,Female,Makassar,41
USR42909,2022-06-24,Male,Makassar,41
USR42910,2022-07-17,Male,Bandung,52
USR42911,2023-06-22,Female,Jakarta,56
USR42912,2023-03-30,Female,Surabaya,22
