order_id,courier_name,dispatch_date,delivery_date
ORD263817,GoTo Logistics,2023-08-28,2023-09-01
ORD263818,GoTo Logistics,2023-12-20,2023-12-22
ORD263819,JNE,2022-11-05,2022-11-10
ORD263820,AnterAja,2023-02-27,2023-03-02
ORD263821,SiCepat,2023-05-10,2023-05-11
ORD263822,SiCepat,2023-08-19,2023-08-25
ORD263823,JNE,2022-10-02,2022-10-04
ORD263824,JNE,2023-01-31,2023-02-02
ORD263825,nan,2023-02-06,2023-02-10
ORD263826,GoTo Logistics,2022-09-04,2022-09-10
ORD263827,AnterAja,2023-01-01,2023-01-06
ORD263828,JNE,2023-02-05,2023-02-07
ORD263829,GoTo Logistics,2022-10-11,2022-10-15
ORD263830,nan,2024-02-19,2024-02-23
ORD263831,GoTo Logistics,2022-05-11,2022-05-12
ORD263832,JNE,2023-11-08,2023-11-09
ORD263833,SiCepat,2022-07-25,2022-07-26
ORD263834,GoTo Logistics,2023-02-21,2023-02-26
ORD263835,GoTo Logistics,2024-01-09,2024-01-10
ORD263836,GoTo Logistics,2023-06-21,2023-06-26
ORD263837,GoTo Logistics,2023-10-26,2023-10-31
ORD263838,GoTo Logistics,2023-08-13,2023-08-16
ORD263839,JNE,2023-02-06,2023-02-07
ORD263840,GoTo Logistics,2024-04-04,2024-04-07
ORD263841,GoTo Logistics,2023-10-18,2023-10-19
ORD263842,SiCepat,2023-06-27,2023-07-01
ORD263843,JNE,2023-01-19,2023-01-25
ORD263844,SiCepat,2022-05-07,2022-05-06
ORD263845,GoTo Logistics,2022-07-01,2022-06-29
ORD263846,JNE,2024-06-30,2024-07-01
ORD263847,JNE,2024-01-03,2024-01-05
ORD263848,AnterAja,2024-04-04,2024-04-10
ORD263849,GoTo Logistics,2023-06-19,2023-06-22
ORD263850,JNE,2023-11-17,2023-11-19
ORD263851,GoTo Logistics,2024-01-14,2024-01-17
ORD263852,GoTo Logistics,2024-03-12,2024-03-18
ORD263853,GoTo Logistics,2024-08-11,2024-08-14
ORD263854,SiCepat,2024-08-16,2024-08-19
ORD263855,GoTo Logistics,2023-11-10,2023-11-15
ORD263856,JNE,2024-01-11,2024-01-13
ORD263857,GoTo Logistics,2024-02-14,2024-02-16
ORD263858,SiCepat,2023-08-09,2023-08-12
ORD263859,SiCepat,2024-04-03,2024-04-09
ORD263860,SiCepat,2024-05-23,2024-05-28
ORD263861,SiCepat,2024-10-04,2024-10-05
ORD263862,JNE,2023-08-19,2023-08-24
ORD263863,JNE,2022-11-18,2022-11-21
ORD263864,GoTo Logistics,2023-10-09,2023-10-12
ORD263865,nan,2022-09-24,2022-09-29
ORD263866,SiCepat,2023-05-08,2023-05-10
ORD263867,GoTo Logistics,2023-02-08,2023-02-14
ORD263868,GoTo Logistics,2022-10-04,2022-10-06
ORD263869,SiCepat,2023-01-20,2023-01-26
ORD263870,SiCepat,2024-02-27,2024-03-03
ORD263871,GoTo Logistics,2024-07-02,2024-06-28
ORD263872,GoTo Logistics,2024-05-12,2024-05-13
ORD263873,JNE,2023-12-07,2023-12-11
ORD263874,JNE,2024-01-29,2024-01-31
ORD263875,GoTo Logistics,2023-11-21,2023-11-27
ORD263876,GoTo Logistics,2023-12-31,2024-01-06
ORD263877,GoTo Logistics,2022-10-07,2022-10-08
ORD263878,JNE,2023-05-27,2023-05-30
ORD263879,GoTo Logistics,2022-06-29,2022-07-03
ORD263880,JNE,2023-04-09,2023-04-12
ORD263881,GoTo Logistics,2023-05-07,2023-05-11
ORD263882,SiCepat,2023-10-18,2023-10-20
ORD263883,SiCepat,2022-06-23,2022-06-28
ORD263884,JNE,2024-08-05,2024-08-10
ORD263885,GoTo Logistics,2023-01-30,2023-02-01
ORD263886,AnterAja,2024-03-08,2024-03-10
ORD263887,JNE,2023-11-19,2023-11-20
ORD263888,SiCepat,2023-08-17,2023-08-19
ORD263889,SiCepat,2023-01-14,2023-01-16
ORD263890,GoTo Logistics,2023-05-13,2023-05-17
ORD263891,GoTo Logistics,2024-05-23,2024-05-29
ORD263892,GoTo Logistics,2022-12-17,2022-12-21
ORD263893,GoTo Logistics,2023-07-03,2023-07-07
ORD263894,JNE,2022-08-31,2022-09-01
ORD263895,JNE,2022-07-25,2022-07-30
ORD263896,SiCepat,2024-01-28,2024-01-29
ORD263897,GoTo Logistics,2023-10-09,2023-10-10
ORD263898,GoTo Logistics,2024-07-14,2024-07-15
ORD263899,GoTo Logistics,2022-10-30,2022-11-01
ORD263900,SiCepat,2024-09-17,2024-09-20
ORD263901,JNE,2022-12-28,2023-01-02
ORD263902,GoTo Logistics,2023-01-10,2023-01-11
ORD263903,GoTo Logistics,2023-11-20,2023-11-25
ORD263904,GoTo Logistics,2022-12-01,2022-12-02
ORD263905,JNE,2023-12-16,2023-12-21
ORD263906,GoTo Logistics,2024-02-24,2024-02-25
ORD263907,GoTo Logistics,2023-08-16,2023-08-19
ORD263908,nan,2023-07-09,2023-07-11
ORD263909,JNE,2023-09-01,2023-09-03
ORD263910,JNE,2024-01-06,2024-01-10
ORD263911,GoTo Logistics,2024-04-11,2024-04-14
ORD263912,SiCepat,2024-02-26,2024-03-01
ORD263913,GoTo Logistics,2023-02-07,2023-02-12
ORD263914,nan,2024-02-08,2024-02-10
ORD263915,JNE,2024-02-23,2024-02-27
ORD263916,JNE,2022-06-24,2022-06-29
ORD263917,JNE,2024-03-30,2024-03-31
ORD263918,GoTo Logistics,2024-01-04,2024-01-07
ORD263919,GoTo Logistics,2023-08-24,2023-08-26
ORD263920,GoTo Logistics,2024-01-13,2024-01-16
ORD263921,SiCepat,2022-12-30,2023-01-03
ORD263922,nan,2023-05-21,2023-05-23
ORD263923,SiCepat,2022-03-13,2022-03-19
ORD263924,JNE,2023-08-21,2023-08-25
ORD263925,GoTo Logistics,2024-04-11,2024-04-12
ORD263926,AnterAja,2023-03-28,2023-04-03
ORD263927,JNE,2022-09-12,2022-09-09
ORD263928,GoTo Logistics,2023-01-05,2023-01-06
ORD263929,GoTo Logistics,2024-03-15,2024-03-18
ORD263930,AnterAja,2023-06-23,2023-06-29
ORD263931,SiCepat,2023-08-06,2023-08-12
ORD263932,GoTo Logistics,2022-11-02,2022-11-03
ORD263933,GoTo Logistics,2022-02-28,2022-03-06
ORD263934,JNE,2023-06-06,2023-06-02
ORD263935,SiCepat,2023-07-22,2023-07-25
ORD263936,SiCepat,2023-10-22,2023-10-23
ORD263937,GoTo Logistics,2024-01-27,2024-01-30
ORD263938,GoTo Logistics,2024-01-25,2024-01-29
ORD263939,JNE,2023-02-25,2023-03-03
ORD263940,SiCepat,2022-12-07,2022-12-10
ORD263941,JNE,2023-07-27,2023-07-30
ORD263942,SiCepat,2024-06-29,2024-07-03
ORD263943,GoTo Logistics,2022-09-26,2022-09-29
ORD263944,JNE,2023-10-12,2023-10-15
ORD263945,SiCepat,2023-05-04,2023-05-05
ORD263946,AnterAja,2022-02-11,2022-02-14
ORD263947,AnterAja,2022-08-16,2022-08-19
ORD263948,GoTo Logistics,2023-05-24,2023-05-27
ORD263949,AnterAja,2023-09-02,2023-09-06
ORD263950,SiCepat,2024-02-09,2024-02-12
ORD263951,JNE,2022-12-27,2022-12-30
ORD263952,JNE,2023-06-29,2023-07-03
ORD263953,JNE,2023-02-05,2023-02-09
ORD263954,nan,2023-02-24,2023-02-27
ORD263955,JNE,2022-03-14,2022-03-19
ORD263956,SiCepat,2023-09-07,2023-09-06
ORD263957,SiCepat,2023-10-14,2023-10-12
ORD263958,AnterAja,2023-07-08,2023-07-09
ORD263959,AnterAja,2024-07-02,2024-07-03
ORD263960,GoTo Logistics,2022-12-18,2022-12-20
ORD263961,JNE,2024-01-05,2024-01-06
ORD263962,GoTo Logistics,2022-04-19,2022-04-25
ORD263963,SiCepat,2023-02-15,2023-02-18
ORD263964,GoTo Logistics,2022-10-11,2022-10-16
ORD263965,GoTo Logistics,2022-05-21,2022-05-23
ORD263966,JNE,2023-05-24,2023-05-25
ORD263967,GoTo Logistics,2023-12-12,2023-12-11
ORD263968,SiCepat,2022-08-25,2022-08-27
ORD263969,JNE,2023-11-15,2023-11-19
ORD263970,JNE,2024-07-03,2024-07-05
ORD263971,AnterAja,2023-12-17,2023-12-18
ORD263972,GoTo Logistics,2023-12-25,2023-12-29
ORD263973,JNE,2024-01-14,2024-01-20
ORD263974,SiCepat,2024-01-18,2024-01-20
ORD263975,SiCepat,2023-08-08,2023-08-09
ORD263976,JNE,2023-01-18,2023-01-21
ORD263977,AnterAja,2023-01-28,2023-02-02
ORD263978,GoTo Logistics,2023-02-27,2023-03-03
ORD263979,SiCepat,2023-07-12,2023-07-16
ORD263980,nan,2022-07-27,2022-08-02
ORD263981,JNE,2022-10-10,2022-10-11
ORD263982,JNE,2023-05-17,2023-05-23
ORD263983,GoTo Logistics,2022-11-17,2022-11-23
ORD263984,SiCepat,2023-11-14,2023-11-17
ORD263985,GoTo Logistics,2022-03-12,2022-03-15
ORD263986,JNE,2022-08-03,2022-08-04
ORD263987,GoTo Logistics,2023-11-14,2023-11-17
ORD263988,nan,2023-04-19,2023-04-23
ORD263989,JNE,2023-11-07,2023-11-11
ORD263990,JNE,2022-10-09,2022-10-15
ORD263991,JNE,2023-01-05,2023-01-06
ORD263992,JNE,2023-07-09,2023-07-15
ORD263993,GoTo Logistics,2023-11-01,2023-11-07
ORD263994,GoTo Logistics,2024-01-13,2024-01-16
ORD263995,GoTo Logistics,2023-08-16,2023-08-18
ORD263996,GoTo Logistics,2022-09-09,2022-09-13
ORD263997,GoTo Logistics,2023-05-06,2023-05-12
ORD263998,GoTo Logistics,2024-10-01,2024-10-03
ORD263999,GoTo Logistics,2022-08-13,2022-08-16
ORD264000,GoTo Logistics,2023-04-04,2023-04-06
ORD264001,AnterAja,2022-10-01,2022-10-06
ORD264002,SiCepat,2022-10-29,2022-10-31
ORD264003,JNE,2022-08-21,2022-08-25
ORD264004,JNE,2023-08-11,2023-08-13
ORD264005,JNE,2022-08-12,2022-08-18
ORD264006,GoTo Logistics,2022-02-10,2022-02-11
ORD264007,GoTo Logistics,2023-01-27,2023-02-02
ORD264008,GoTo Logistics,2023-10-17,2023-10-16
ORD264009,JNE,2022-12-27,2022-12-29
ORD264010,JNE,2023-11-27,2023-11-30
ORD264011,SiCepat,2023-01-12,2023-01-14
ORD264012,GoTo Logistics,2023-12-25,2023-12-24
ORD264013,AnterAja,2023-04-26,2023-05-02
ORD264014,JNE,2023-01-04,2023-01-05
ORD264015,SiCepat,2023-03-31,2023-04-04
ORD264016,JNE,2023-09-12,2023-09-13
ORD264017,JNE,2022-06-11,2022-06-13
ORD264018,GoTo Logistics,2023-07-21,2023-07-26
ORD264019,SiCepat,2023-08-21,2023-08-25
ORD264020,GoTo Logistics,2024-03-27,2024-03-30
ORD264021,GoTo Logistics,2022-06-26,2022-06-27
ORD264022,JNE,2024-09-12,2024-09-18
ORD264023,SiCepat,2023-09-22,2023-09-25
ORD264024,JNE,2023-10-06,2023-10-09
ORD264025,JNE,2023-12-17,2023-12-23
ORD264026,AnterAja,2023-12-28,2023-12-31
ORD264027,nan,2023-02-25,2023-03-03
ORD264028,GoTo Logistics,2024-05-20,2024-05-22
ORD264029,GoTo Logistics,2023-01-28,2023-01-29
ORD264030,JNE,2022-09-10,2022-09-12
ORD264031,JNE,2022-08-24,2022-08-27
ORD264032,JNE,2022-10-11,2022-10-12
ORD264033,GoTo Logistics,2023-01-06,2023-01-07
ORD264034,GoTo Logistics,2023-01-25,2023-01-31
ORD264035,GoTo Logistics,2023-05-20,2023-05-25
ORD264036,GoTo Logistics,2023-03-26,2023-03-29
ORD264037,GoTo Logistics,2023-10-28,2023-11-03
ORD264038,JNE,2023-12-16,2023-12-18
ORD264039,JNE,2022-10-18,2022-10-24
ORD264040,SiCepat,2024-07-13,2024-07-18
ORD264041,JNE,2024-04-28,2024-04-29
ORD264042,GoTo Logistics,2022-12-06,2022-12-12
ORD264043,nan,2023-08-20,2023-08-26
ORD264044,SiCepat,2023-11-06,2023-11-03
ORD264045,GoTo Logistics,2022-07-25,2022-07-26
ORD264046,GoTo Logistics,2023-06-04,2023-06-08
ORD264047,JNE,2024-01-19,2024-01-24
ORD264048,GoTo Logistics,2023-04-05,2023-04-06
ORD264049,SiCepat,2023-01-19,2023-01-21
ORD264050,AnterAja,2023-08-24,2023-08-29
ORD264051,JNE,2023-04-26,2023-04-28
ORD264052,nan,2023-06-05,2023-06-07
ORD264053,JNE,2022-07-27,2022-07-30
ORD264054,JNE,2023-03-21,2023-03-17
ORD264055,GoTo Logistics,2022-07-23,2022-07-26
ORD264056,GoTo Logistics,2022-12-18,2022-12-20
ORD264057,nan,2022-05-12,2022-05-18
ORD264058,GoTo Logistics,2023-04-29,2023-05-04
ORD264059,AnterAja,2023-10-18,2023-10-21
ORD264060,SiCepat,2023-01-25,2023-01-31
ORD264061,JNE,2022-11-10,2022-11-13
ORD264062,GoTo Logistics,2023-02-01,2023-02-03
ORD264063,SiCepat,2023-10-10,2023-10-15
ORD264064,GoTo Logistics,2024-04-04,2024-04-06
ORD264065,nan,2022-12-28,2023-01-02
ORD264066,GoTo Logistics,2023-02-11,2023-02-17
ORD264067,JNE,2024-03-24,2024-03-28
ORD264068,SiCepat,2022-08-21,2022-08-25
ORD264069,JNE,2024-04-28,2024-05-03
ORD264070,AnterAja,2024-09-08,2024-09-11
ORD264071,GoTo Logistics,2023-10-26,2023-10-29
ORD264072,GoTo Logistics,2024-03-08,2024-03-10
ORD264073,SiCepat,2023-12-29,2023-12-30
ORD264074,JNE,2023-01-15,2023-01-12
ORD264075,JNE,2022-07-16,2022-07-19
ORD264076,JNE,2022-12-15,2022-12-21
ORD264077,GoTo Logistics,2023-07-08,2023-07-13
ORD264078,GoTo Logistics,2023-11-11,2023-11-15
ORD264079,JNE,2023-10-07,2023-10-13
ORD264080,GoTo Logistics,2023-09-26,2023-10-01
ORD264081,GoTo Logistics,2022-05-19,2022-05-23
ORD264082,GoTo Logistics,2023-11-25,2023-11-29
ORD264083,GoTo Logistics,2022-08-19,2022-08-21
ORD264084,SiCepat,2023-02-15,2023-02-16
ORD264085,JNE,2024-05-30,2024-06-03
ORD264086,nan,2023-01-27,2023-02-01
ORD264087,GoTo Logistics,2023-02-15,2023-02-18
ORD264088,JNE,2023-10-09,2023-10-15
ORD264089,GoTo Logistics,2023-08-06,2023-08-12
ORD264090,AnterAja,2024-08-11,2024-08-17
ORD264091,AnterAja,2023-12-16,2023-12-21
ORD264092,GoTo Logistics,2023-05-27,2023-05-28
ORD264093,GoTo Logistics,2022-09-24,2022-09-27
ORD264094,SiCepat,2023-04-06,2023-04-10
ORD264095,AnterAja,2023-01-13,2023-01-19
ORD264096,GoTo Logistics,2023-04-14,2023-04-17
ORD264097,GoTo Logistics,2023-01-12,2023-01-16
ORD264098,AnterAja,2022-08-12,2022-08-14
ORD264099,JNE,2023-10-31,2023-11-01
ORD264100,GoTo Logistics,2024-02-22,2024-02-26
ORD264101,JNE,2022-11-23,2022-11-27
ORD264102,GoTo Logistics,2023-03-25,2023-03-31
ORD264103,GoTo Logistics,2024-05-25,2024-05-30
ORD264104,nan,2022-11-13,2022-11-14
ORD264105,GoTo Logistics,2024-04-07,2024-04-12
ORD264106,SiCepat,2023-04-12,2023-04-16
ORD264107,JNE,2024-03-14,2024-03-16
ORD264108,SiCepat,2022-12-22,2022-12-25
ORD264109,GoTo Logistics,2023-01-20,2023-01-26
ORD264110,SiCepat,2023-03-28,2023-03-29
ORD264111,JNE,2023-03-31,2023-04-01
ORD264112,nan,2024-05-21,2024-05-24
ORD264113,GoTo Logistics,2024-08-18,2024-08-20
ORD264114,GoTo Logistics,2022-11-30,2022-12-02
ORD264115,GoTo Logistics,2024-02-19,2024-02-23
ORD264116,JNE,2022-10-05,2022-10-10
ORD264117,JNE,2023-10-07,2023-10-12
ORD264118,JNE,2022-06-23,2022-06-26
ORD264119,GoTo Logistics,2022-01-06,2022-01-09
ORD264120,JNE,2022-08-18,2022-08-19
ORD264121,GoTo Logistics,2022-04-26,2022-04-29
ORD264122,GoTo Logistics,2022-08-22,2022-08-28
ORD264123,GoTo Logistics,2022-02-23,2022-03-01
ORD264124,SiCepat,2023-01-29,2023-02-04
ORD264125,nan,2022-03-30,2022-04-02
ORD264126,GoTo Logistics,2024-07-17,2024-07-21
ORD264127,JNE,2023-04-16,2023-04-21
ORD264128,GoTo Logistics,2024-07-11,2024-07-13
ORD264129,JNE,2023-10-02,2023-10-06
ORD264130,JNE,2023-07-23,2023-07-24
ORD264131,GoTo Logistics,2022-12-05,2022-12-02
ORD264132,SiCepat,2023-09-03,2023-09-09
ORD264133,GoTo Logistics,2023-08-26,2023-08-29
ORD264134,AnterAja,2022-10-06,2022-10-12
ORD264135,JNE,2023-12-10,2023-12-14
ORD264136,AnterAja,2023-08-14,2023-08-19
ORD264137,JNE,2023-04-19,2023-04-25
ORD264138,GoTo Logistics,2022-04-02,2022-04-03
ORD264139,AnterAja,2023-05-31,2023-06-05
ORD264140,nan,2022-05-10,2022-05-14
ORD264141,JNE,2024-01-04,2024-01-08
ORD264142,GoTo Logistics,2023-04-22,2023-04-28
ORD264143,SiCepat,2024-03-19,2024-03-20
ORD264144,nan,2022-10-18,2022-10-23
ORD264145,JNE,2024-10-05,2024-10-08
ORD264146,JNE,2022-05-26,2022-05-28
ORD264147,GoTo Logistics,2024-06-22,2024-06-23
ORD264148,JNE,2023-06-06,2023-06-12
ORD264149,GoTo Logistics,2023-12-20,2023-12-23
ORD264150,JNE,2023-05-28,2023-06-01
ORD264151,SiCepat,2023-04-09,2023-04-15
ORD264152,JNE,2023-02-15,2023-02-16
ORD264153,JNE,2022-11-23,2022-11-24
ORD264154,JNE,2024-01-12,2024-01-13
ORD264155,SiCepat,2023-11-28,2023-11-29
ORD264156,GoTo Logistics,2023-04-29,2023-05-01
ORD264157,nan,2023-10-09,2023-10-14
ORD264158,GoTo Logistics,2022-06-13,2022-06-14
ORD264159,SiCepat,2024-07-15,2024-07-21
ORD264160,JNE,2022-10-09,2022-10-14
ORD264161,JNE,2023-11-09,2023-11-11
ORD264162,nan,2023-09-07,2023-09-06
ORD264163,JNE,2024-01-20,2024-01-26
ORD264164,nan,2022-09-18,2022-09-24
ORD264165,JNE,2023-01-09,2023-01-11
ORD264166,GoTo Logistics,2023-03-13,2023-03-14
ORD264167,JNE,2023-10-09,2023-10-12
ORD264168,SiCepat,2023-03-13,2023-03-15
ORD264169,SiCepat,2024-09-08,2024-09-11
ORD264170,GoTo Logistics,2022-07-18,2022-07-23
ORD264171,AnterAja,2024-09-10,2024-09-13
ORD264172,JNE,2022-08-02,2022-08-08
ORD264173,GoTo Logistics,2023-10-09,2023-10-14
ORD264174,GoTo Logistics,2023-05-19,2023-05-23
ORD264175,GoTo Logistics,2022-11-14,2022-11-16
ORD264176,JNE,2023-12-22,2023-12-23
ORD264177,GoTo Logistics,2022-03-04,2022-03-06
ORD264178,SiCepat,2022-02-23,2022-02-25
ORD264179,GoTo Logistics,2022-11-16,2022-11-20
ORD264180,SiCepat,2023-12-28,2023-12-29
ORD264181,nan,2023-02-23,2023-02-26
ORD264182,GoTo Logistics,2022-11-09,2022-11-10
ORD264183,GoTo Logistics,2024-02-01,2024-02-02
ORD264184,JNE,2024-06-20,2024-06-23
ORD264185,SiCepat,2023-02-23,2023-02-28
ORD264186,GoTo Logistics,2023-03-25,2023-03-28
ORD264187,GoTo Logistics,2023-03-28,2023-04-01
ORD264188,GoTo Logistics,2024-08-05,2024-08-09
ORD264189,JNE,2024-04-08,2024-04-10
ORD264190,AnterAja,2023-04-25,2023-04-28
ORD264191,GoTo Logistics,2024-03-16,2024-03-17
ORD264192,GoTo Logistics,2023-12-26,2023-12-31
ORD264193,GoTo Logistics,2023-03-11,2023-03-12
ORD264194,GoTo Logistics,2024-08-08,2024-08-09
ORD264195,AnterAja,2022-04-09,2022-04-13
ORD264196,nan,2024-07-25,2024-07-28
ORD264197,GoTo Logistics,2024-01-10,2024-01-13
ORD264198,AnterAja,2022-12-10,2022-12-15
ORD264199,AnterAja,2023-12-05,2023-12-07
ORD264200,GoTo Logistics,2022-11-27,2022-12-03
ORD264201,GoTo Logistics,2024-04-13,2024-04-18
ORD264202,AnterAja,2024-09-06,2024-09-07
ORD264203,nan,2023-02-18,2023-02-20
ORD264204,JNE,2022-10-10,2022-10-12
ORD264205,JNE,2023-04-03,2023-04-07
ORD264206,GoTo Logistics,2023-08-22,2023-08-24
ORD264207,SiCepat,2023-07-24,2023-07-27
ORD264208,GoTo Logistics,2022-09-06,2022-09-12
ORD264209,JNE,2022-08-06,2022-08-11
ORD264210,JNE,2023-11-08,2023-11-12
ORD264211,SiCepat,2023-12-13,2023-12-16
ORD264212,GoTo Logistics,2023-03-21,2023-03-26
ORD264213,AnterAja,2024-09-05,2024-09-09
ORD264214,AnterAja,2024-02-22,2024-02-25
ORD264215,JNE,2024-03-31,2024-04-04
ORD264216,SiCepat,2023-08-09,2023-08-10
ORD264217,JNE,2023-04-11,2023-04-17
ORD264218,SiCepat,2023-11-02,2023-11-04
ORD264219,GoTo Logistics,2023-05-15,2023-05-16
ORD264220,JNE,2022-04-05,2022-04-10
ORD264221,JNE,2022-02-23,2022-02-26
ORD264222,GoTo Logistics,2023-02-24,2023-02-27
ORD264223,GoTo Logistics,2023-08-21,2023-08-22
ORD264224,GoTo Logistics,2023-09-22,2023-09-25
ORD264225,SiCepat,2022-09-24,2022-09-25
ORD264226,GoTo Logistics,2024-08-13,2024-08-17
ORD264227,JNE,2023-08-09,2023-08-05
ORD264228,GoTo Logistics,2024-04-29,2024-05-02
ORD264229,GoTo Logistics,2024-02-15,2024-02-17
ORD264230,JNE,2024-06-08,2024-06-09
ORD264231,GoTo Logistics,2024-03-25,2024-03-31
ORD264232,JNE,2022-04-18,2022-04-20
ORD264233,GoTo Logistics,2023-03-23,2023-03-29
ORD264234,JNE,2023-12-25,2023-12-27
ORD264235,GoTo Logistics,2023-06-17,2023-06-20
ORD264236,GoTo Logistics,2024-07-01,2024-07-07
ORD264237,AnterAja,2023-08-11,2023-08-17
ORD264238,GoTo Logistics,2023-05-27,2023-05-31
ORD264239,JNE,2022-09-24,2022-09-23
ORD264240,JNE,2023-10-21,2023-10-23
ORD264241,GoTo Logistics,2023-06-03,2023-06-04
ORD264242,SiCepat,2024-01-07,2024-01-11
ORD264243,JNE,2022-10-21,2022-10-26
ORD264244,GoTo Logistics,2023-03-27,2023-04-01
ORD264245,GoTo Logistics,2024-05-01,2024-05-04
ORD264246,GoTo Logistics,2023-12-30,2024-01-04
ORD264247,SiCepat,2023-08-03,2023-08-05
ORD264248,GoTo Logistics,2023-01-09,2023-01-15
ORD264249,GoTo Logistics,2023-08-11,2023-08-15
ORD264250,JNE,2022-11-13,2022-11-18
ORD264251,SiCepat,2023-12-03,2023-12-08
ORD264252,GoTo Logistics,2023-10-20,2023-10-23
ORD264253,GoTo Logistics,2024-04-08,2024-04-14
ORD264254,GoTo Logistics,2023-09-21,2023-09-24
ORD264255,GoTo Logistics,2024-03-15,2024-03-17
ORD264256,GoTo Logistics,2024-03-07,2024-03-13
ORD264257,SiCepat,2022-12-31,2023-01-03
ORD264258,GoTo Logistics,2023-10-25,2023-10-27
ORD264259,GoTo Logistics,2024-06-17,2024-06-22
ORD264260,SiCepat,2023-07-07,2023-07-10
ORD264261,GoTo Logistics,2023-05-17,2023-05-21
ORD264262,SiCepat,2022-08-11,2022-08-12
ORD264263,SiCepat,2023-04-21,2023-04-27
ORD264264,nan,2023-03-28,2023-04-01
ORD264265,JNE,2023-02-13,2023-02-14
ORD264266,GoTo Logistics,2023-04-03,2023-04-06
ORD264267,JNE,2024-01-31,2024-02-02
ORD264268,GoTo Logistics,2022-09-09,2022-09-12
ORD264269,SiCepat,2022-08-31,2022-09-06
ORD264270,SiCepat,2024-01-21,2024-01-27
ORD264271,GoTo Logistics,2024-11-09,2024-11-13
ORD264272,GoTo Logistics,2023-05-16,2023-05-18
ORD264273,GoTo Logistics,2022-10-20,2022-10-21
ORD264274,JNE,2023-10-14,2023-10-19
ORD264275,GoTo Logistics,2023-03-22,2023-03-24
ORD264276,GoTo Logistics,2024-05-21,2024-05-24
ORD264277,JNE,2023-06-17,2023-06-21
ORD264278,GoTo Logistics,2024-06-12,2024-06-18
ORD264279,SiCepat,2022-12-01,2022-12-07
ORD264280,JNE,2023-11-20,2023-11-26
ORD264281,nan,2024-02-03,2024-02-04
ORD264282,GoTo Logistics,2023-07-16,2023-07-18
ORD264283,JNE,2024-01-12,2024-01-18
ORD264284,SiCepat,2024-05-01,2024-05-07
ORD264285,GoTo Logistics,2023-01-01,2023-01-05
ORD264286,AnterAja,2022-07-27,2022-07-31
ORD264287,JNE,2024-06-18,2024-06-21
ORD264288,JNE,2023-10-15,2023-10-19
ORD264289,SiCepat,2023-12-01,2023-12-03
ORD264290,GoTo Logistics,2023-02-23,2023-03-01
ORD264291,JNE,2024-08-04,2024-08-06
ORD264292,GoTo Logistics,2023-10-01,2023-10-07
ORD264293,GoTo Logistics,2022-11-16,2022-11-22
ORD264294,GoTo Logistics,2023-11-11,2023-11-16
ORD264295,JNE,2023-03-16,2023-03-21
ORD264296,SiCepat,2022-08-30,2022-09-04
ORD264297,GoTo Logistics,2024-05-19,2024-05-20
ORD264298,JNE,2022-09-30,2022-10-03
ORD264299,JNE,2022-11-11,2022-11-15
ORD264300,JNE,2022-02-21,2022-02-25
ORD264301,GoTo Logistics,2023-01-24,2023-01-29
ORD264302,SiCepat,2023-09-24,2023-09-29
ORD264303,GoTo Logistics,2023-10-31,2023-11-03
ORD264304,AnterAja,2022-01-17,2022-01-19
ORD264305,GoTo Logistics,2022-11-15,2022-11-18
ORD264306,GoTo Logistics,2022-03-06,2022-03-09
ORD264307,GoTo Logistics,2022-07-28,2022-07-30
ORD264308,GoTo Logistics,2024-03-05,2024-03-07
ORD264309,SiCepat,2023-04-22,2023-04-20
ORD264310,JNE,2023-07-04,2023-07-01
ORD264311,GoTo Logistics,2024-08-13,2024-08-16
ORD264312,GoTo Logistics,2022-08-15,2022-08-21
ORD264313,GoTo Logistics,2023-01-09,2023-01-14
ORD264314,SiCepat,2023-04-08,2023-04-09
ORD264315,nan,2024-06-24,2024-06-28
ORD264316,AnterAja,2024-04-26,2024-04-30
ORD264317,SiCepat,2023-09-26,2023-09-27
ORD264318,SiCepat,2022-10-10,2022-10-12
ORD264319,JNE,2024-05-16,2024-05-15
ORD264320,JNE,2024-07-19,2024-07-22
ORD264321,GoTo Logistics,2023-05-21,2023-05-26
ORD264322,SiCepat,2023-10-26,2023-11-01
ORD264323,JNE,2022-12-03,2022-12-07
ORD264324,GoTo Logistics,2023-10-16,2023-10-22
ORD264325,GoTo Logistics,2023-12-19,2023-12-15
ORD264326,GoTo Logistics,2024-01-22,2024-01-26
ORD264327,JNE,2024-02-02,2024-01-29
ORD264328,AnterAja,2024-03-01,2024-03-02
ORD264329,GoTo Logistics,2024-06-20,2024-06-17
ORD264330,AnterAja,2022-04-10,2022-04-15
ORD264331,GoTo Logistics,2023-07-25,2023-07-31
ORD264332,JNE,2022-09-14,2022-09-11
ORD264333,GoTo Logistics,2023-01-29,2023-01-30
ORD264334,GoTo Logistics,2023-01-20,2023-01-23
ORD264335,SiCepat,2024-03-15,2024-03-18
ORD264336,GoTo Logistics,2023-09-10,2023-09-11
ORD264337,AnterAja,2024-07-07,2024-07-13
ORD264338,JNE,2024-02-07,2024-02-12
ORD264339,GoTo Logistics,2023-08-10,2023-08-14
ORD264340,GoTo Logistics,2023-05-06,2023-05-08
ORD264341,GoTo Logistics,2024-03-03,2024-03-08
ORD264342,GoTo Logistics,2022-09-14,2022-09-16
