order_id,user_id,order_date,payment_method,promo_amount,total_amount
ORD249512,USR45957,2024-01-20,GO-PAY,10000,889462
ORD249513,USR48782,2023-04-20,OVO,0,700913
ORD249514,USR42941,2024-07-29,gopay,0,762007
ORD249515,USR16450,2023-01-17,gopay,0,1274641
ORD249516,USR05952,2023-12-02,bca va,20000,389152
ORD249517,USR26147,2022-10-14,COD,0,91471
ORD249518,USR31351,2023-05-08,ovo,0,1862115
ORD249519,USR44179,2023-04-03,ovo,0,1595661
ORD249520,USR01113,2022-12-26,OVO,20000,1130133
ORD249521,USR34391,2022-05-11,gopay,10000,168335
ORD249522,USR06694,2022-12-30,GoPay,0,1229467
ORD249523,USR02965,2024-02-27,OVO,20000,684605
ORD249524,USR09296,2022-11-11,GO-PAY,0,956002
ORD249525,USR03773,2024-04-25,COD,0,694135
ORD249526,USR05163,2023-06-27,BCA Virtual Account,0,455520
ORD249527,USR31379,2023-01-18,GoPay,50000,1809214
ORD249528,USR30955,2023-06-14,GoPay,0,1722646
ORD249529,USR32708,2023-11-26,COD,0,1293393
ORD249530,USR29046,2023-05-06,GO-PAY,20000,1743829
ORD249531,USR31729,2022-08-26,GO-PAY,20000,970567
ORD249532,USR42639,2024-03-09,COD,0,555592
ORD249533,USR01160,2023-12-09,ovo,0,1366927
ORD249534,USR26125,2024-03-03,BCA Virtual Account,0,558483
ORD249535,USR28962,2024-03-11,COD,0,857331
ORD249536,USR01511,2024-03-09,GoPay,20000,1108246
ORD249537,USR48268,2022-08-05,gopay,0,1948803
ORD249538,USR48721,2023-09-29,bca va,10000,395129
ORD249539,USR38020,2024-03-13,ovo,10000,1283986
ORD249540,USR44456,2024-06-14,GO-PAY,10000,-150000
ORD249541,USR06412,2023-10-02,bca va,0,918891
ORD249542,USR49359,2022-12-15,bca va,0,1403398
ORD249543,USR37635,2022-11-24,OVO,10000,216818
ORD249544,USR37446,2024-01-12,Mandiri VA,0,100748
ORD249545,USR14142,2023-11-06,COD,0,1746956
ORD249546,USR11910,2023-04-03,gopay,10000,396247
ORD249547,USR28784,2023-11-16,BCA Virtual Account,0,1010088
ORD249548,USR20082,2023-05-09,GoPay,0,760803
ORD249549,USR05686,2022-10-14,BCA Virtual Account,10000,1883585
ORD249550,USR36218,2024-04-25,COD,10000,546894
ORD249551,USR42423,2024-05-05,OVO,0,213323
ORD249552,USR23727,2024-06-02,COD,0,393780
ORD249553,USR28908,2023-08-22,gopay,10000,733181
ORD249554,USR38135,2024-06-14,Mandiri VA,20000,1941097
ORD249555,USR47265,2023-05-06,OVO,10000,1005542
ORD249556,USR01206,2024-02-04,bca va,10000,834867
ORD249557,USR06976,2024-08-03,Mandiri VA,0,1656070
ORD249558,USR30165,2023-11-02,ovo,0,1530580
ORD249559,USR04176,2024-04-08,ovo,20000,1919708
ORD249560,USR08761,2024-03-01,gopay,20000,1741255
ORD249561,USR00374,2023-11-09,ovo,20000,1296891
ORD249562,USR02151,2023-02-27,ovo,10000,1442310
ORD249563,USR27088,2022-04-13,OVO,10000,1277644
ORD249564,USR49192,2023-05-24,OVO,20000,1329086
ORD249565,USR04037,2024-04-22,ovo,10000,567827
ORD249566,USR46554,2022-12-24,COD,10000,1017529
ORD249567,USR28083,2023-12-22,GO-PAY,10000,861528
ORD249568,USR30915,2022-07-18,gopay,0,1456685
ORD249569,USR33150,2022-08-29,gopay,0,1392728
ORD249570,USR42631,2022-04-22,BCA Virtual Account,0,1015940
ORD249571,USR40623,2022-11-06,GoPay,10000,95615
ORD249572,USR09928,2024-04-14,GO-PAY,20000,963751
ORD249573,USR22691,2023-06-16,GO-PAY,20000,613293
ORD249574,USR03096,2023-12-21,Mandiri VA,10000,1370046
ORD249575,USR39588,2024-04-25,GO-PAY,0,1032752
ORD249576,USR10756,2023-09-15,Mandiri VA,20000,415140
ORD249577,USR25729,2023-03-06,COD,0,974062
ORD249578,USR23712,2023-08-13,BCA Virtual Account,0,1037188
ORD249579,USR04290,2023-09-28,ovo,0,1535840
ORD249580,USR19592,2023-12-15,GO-PAY,0,505582
ORD249581,USR49188,2023-06-03,OVO,0,1899684
ORD249582,USR46313,2023-03-13,gopay,10000,1847702
ORD249583,USR34038,2023-03-15,COD,20000,1633897
ORD249584,USR04478,2024-06-06,bca va,0,1496728
ORD249585,USR01284,2024-03-26,BCA Virtual Account,20000,1837799
ORD249586,USR23689,2023-01-09,COD,0,286783
ORD249587,USR29156,2022-07-22,GO-PAY,10000,855117
ORD249588,USR08605,2022-12-16,Mandiri VA,0,1352639
ORD249589,USR09249,2023-10-12,gopay,0,1886440
ORD249590,USR38750,2023-11-12,gopay,10000,666385
ORD249591,USR46313,2023-03-26,bca va,0,1803914
ORD249592,USR02474,2024-02-13,ovo,0,279930
ORD249593,USR25198,2024-01-22,BCA Virtual Account,0,1207792
ORD249594,USR45662,2023-06-10,Mandiri VA,0,1495381
ORD249595,USR01736,2024-01-05,GoPay,0,438847
ORD249596,USR35839,2023-01-27,Mandiri VA,0,1509741
ORD249597,USR47023,2023-03-07,Mandiri VA,0,1802863
ORD249598,USR00465,2023-01-10,BCA Virtual Account,0,535816
ORD249599,USR49415,2023-02-18,GoPay,0,959366
ORD249600,USR40933,2024-08-12,GoPay,0,185344
ORD249601,USR25270,2022-10-21,GoPay,10000,548919
ORD249602,USR33268,2024-02-19,ovo,0,856230
ORD249603,USR12852,2023-09-13,gopay,0,1530269
ORD249604,USR48671,2022-08-10,Mandiri VA,50000,243154
ORD249605,USR44512,2023-05-24,COD,0,1601860
ORD249606,USR13656,2023-12-13,BCA Virtual Account,50000,983754
ORD249607,USR32344,2024-02-06,COD,20000,115621
ORD249608,USR48038,2024-01-25,OVO,0,356755
ORD249609,USR49010,2023-11-28,bca va,10000,1208200
ORD249610,USR47238,2023-12-14,GO-PAY,0,930865
ORD249611,USR47263,2024-05-14,gopay,0,299020
ORD249612,USR07655,2023-04-07,COD,20000,842773
ORD249613,USR08278,2023-10-29,bca va,10000,794659
ORD249614,USR03854,2022-08-08,gopay,50000,421190
ORD249615,USR27678,2023-10-18,Mandiri VA,20000,1751993
ORD249616,USR15398,2023-10-27,ovo,0,696809
ORD249617,USR28754,2024-03-12,BCA Virtual Account,0,1983122
ORD249618,USR34475,2022-02-25,gopay,0,1128998
ORD249619,USR29782,2024-08-20,ovo,0,1638616
ORD249620,USR09919,2022-12-14,OVO,20000,1402836
ORD249621,USR04953,2023-08-20,bca va,0,1797037
ORD249622,USR31443,2023-03-11,BCA Virtual Account,50000,167749
ORD249623,USR18255,2021-11-14,Mandiri VA,10000,440590
ORD249624,USR28393,2022-07-06,OVO,0,349275
ORD249625,USR05057,2022-10-14,BCA Virtual Account,0,841110
ORD249626,USR10160,2023-02-14,GoPay,0,726235
ORD249627,USR30455,2022-02-02,bca va,0,947047
ORD249628,USR11042,2024-02-27,COD,10000,104767
ORD249629,USR14345,2023-03-16,OVO,0,1227016
ORD249630,USR23056,2022-09-01,gopay,10000,312100
ORD249631,USR13152,2022-05-21,gopay,10000,1199625
ORD249632,USR10059,2024-06-13,GO-PAY,10000,1550642
ORD249633,USR09523,2022-06-01,GoPay,0,1427262
ORD249634,USR24776,2024-05-04,COD,0,120183
ORD249635,USR17320,2024-04-16,Mandiri VA,20000,765028
ORD249636,USR31542,2023-12-11,bca va,0,1935918
ORD249637,USR06674,2024-01-15,OVO,0,145752
ORD249638,USR11902,2023-03-16,GoPay,0,1048493
ORD249639,USR42363,2022-03-22,GoPay,20000,689532
ORD249640,USR08532,2024-07-14,GO-PAY,0,731744
ORD249641,USR03203,2023-08-20,BCA Virtual Account,10000,1586842
ORD249642,USR05140,2023-11-29,OVO,0,596727
ORD249643,USR45746,2023-12-30,GoPay,0,1273632
ORD249644,USR38437,2024-04-19,ovo,0,1550124
ORD249645,USR10080,2024-04-28,COD,0,715166
ORD249646,USR19874,2024-06-20,Mandiri VA,50000,541838
ORD249647,USR03411,2023-05-20,BCA Virtual Account,0,1143871
ORD249648,USR27052,2023-02-01,Mandiri VA,0,162203
ORD249649,USR00327,2023-07-16,BCA Virtual Account,0,1555972
ORD249650,USR23220,2023-09-05,bca va,0,906291
ORD249651,USR31476,2024-04-03,BCA Virtual Account,10000,847228
ORD249652,USR25484,2023-01-10,BCA Virtual Account,0,719510
ORD249653,USR08746,2022-06-06,gopay,0,1264676
ORD249654,USR21549,2022-06-24,ovo,10000,1151589
ORD249655,USR00854,2023-03-29,GO-PAY,10000,1366167
ORD249656,USR21431,2023-03-30,BCA Virtual Account,20000,1194089
ORD249657,USR42283,2023-03-15,ovo,0,108505
ORD249658,USR27839,2023-07-02,bca va,0,1509118
ORD249659,USR04533,2024-07-13,COD,0,1476873
ORD249660,USR33596,2024-05-09,OVO,0,134836
ORD249661,USR02846,2024-03-22,OVO,50000,788441
ORD249662,USR33454,2023-12-15,BCA Virtual Account,0,1233391
ORD249663,USR09938,2023-03-13,GO-PAY,0,845108
ORD249664,USR18869,2022-09-29,COD,50000,1427551
ORD249665,USR12333,2023-02-11,Mandiri VA,0,1782205
ORD249666,USR49348,2023-08-23,GO-PAY,0,1707129
ORD249667,USR37630,2024-03-05,GO-PAY,0,1299912
ORD249668,USR24173,2023-03-23,GO-PAY,0,494867
ORD249669,USR10018,2024-01-27,bca va,20000,957104
ORD249670,USR12063,2023-12-24,GO-PAY,10000,849240
ORD249671,USR47661,2022-10-10,Mandiri VA,0,1457248
ORD249672,USR25294,2022-11-07,bca va,10000,170436
ORD249673,USR09740,2024-03-31,GO-PAY,10000,428390
ORD249674,USR36795,2022-02-22,COD,10000,1514349
ORD249675,USR30375,2023-05-30,COD,50000,1622541
ORD249676,USR19051,2024-05-15,gopay,10000,882033
ORD249677,USR10795,2023-05-08,bca va,0,1049647
ORD249678,USR48991,2023-04-18,bca va,0,1639562
ORD249679,USR02082,2023-03-31,Mandiri VA,0,568525
ORD249680,USR40635,2023-09-12,bca va,20000,565713
ORD249681,USR00534,2024-08-29,BCA Virtual Account,10000,1433433
ORD249682,USR47141,2022-06-02,BCA Virtual Account,0,1647530
ORD249683,USR49638,2023-05-02,Mandiri VA,0,933802
ORD249684,USR08818,2023-09-08,Mandiri VA,0,-150000
ORD249685,USR26297,2023-11-13,gopay,0,1947681
ORD249686,USR14221,2022-11-17,COD,0,471269
ORD249687,USR32485,2024-03-04,GO-PAY,0,854959
ORD249688,USR23039,2022-09-04,GoPay,0,554638
ORD249689,USR02727,2023-12-19,Mandiri VA,0,433200
ORD249690,USR00109,2023-05-18,OVO,0,560408
ORD249691,USR14509,2022-09-27,gopay,10000,1754866
ORD249692,USR26106,2023-11-26,bca va,0,1819207
ORD249693,USR41544,2024-02-17,BCA Virtual Account,0,981171
ORD249694,USR08664,2023-03-24,GoPay,0,1835128
ORD249695,USR21672,2022-11-27,Mandiri VA,0,260163
ORD249696,USR46512,2024-02-17,GoPay,10000,1947796
ORD249697,USR23319,2022-01-15,OVO,0,585705
ORD249698,USR17197,2023-07-28,BCA Virtual Account,0,1006375
ORD249699,USR46905,2023-09-15,COD,0,1525849
ORD249700,USR38932,2022-11-28,gopay,10000,1342864
ORD249701,USR31132,2022-11-30,BCA Virtual Account,10000,1911160
ORD249702,USR14194,2023-03-25,ovo,20000,1368927
ORD249703,USR25957,2022-09-21,BCA Virtual Account,0,596136
ORD249704,USR47035,2023-04-30,BCA Virtual Account,50000,1352435
ORD249705,USR40678,2023-05-27,OVO,10000,1368007
ORD249706,USR08012,2022-01-08,COD,0,680488
ORD249707,USR21622,2022-08-19,COD,10000,318890
ORD249708,USR35168,2023-05-23,OVO,0,225110
ORD249709,USR26570,2024-03-20,bca va,0,1347207
ORD249710,USR33494,2022-12-28,GoPay,10000,1410043
ORD249711,USR42363,2022-09-06,gopay,0,508533
ORD249712,USR44238,2024-01-27,BCA Virtual Account,0,1620289
ORD249713,USR45358,2023-08-27,GoPay,0,1738754
ORD249714,USR37814,2024-11-21,GO-PAY,0,490966
ORD249715,USR27004,2024-04-13,GoPay,0,746715
ORD249716,USR27863,2022-07-20,Mandiri VA,0,117587
ORD249717,USR00466,2022-09-21,GoPay,0,951930
ORD249718,USR36003,2022-09-09,ovo,0,911440
ORD249719,USR25690,2024-01-20,GO-PAY,50000,741115
ORD249720,USR43123,2023-03-18,bca va,0,810627
ORD249721,USR34284,2022-08-22,COD,20000,302636
ORD249722,USR35540,2023-10-17,GoPay,0,415495
ORD249723,USR14739,2024-08-13,OVO,0,1052519
ORD249724,USR33631,2023-07-06,COD,10000,1959041
ORD249725,USR14192,2023-10-26,ovo,20000,1850980
ORD249726,USR15827,2022-02-22,Mandiri VA,0,693114
ORD249727,USR37837,2022-09-19,ovo,20000,1136917
ORD249728,USR35523,2022-11-08,GoPay,0,1142242
ORD249729,USR06344,2023-05-20,GO-PAY,0,1079422
ORD249730,USR10437,2024-06-13,BCA Virtual Account,0,1409108
ORD249731,USR30204,2023-05-14,BCA Virtual Account,20000,1398889
ORD249732,USR25242,2022-11-08,GO-PAY,0,1392936
ORD249733,USR38974,2023-08-07,COD,10000,689877
ORD249734,USR18928,2023-11-11,GoPay,0,111818
ORD249735,USR46072,2023-04-09,gopay,20000,1596125
ORD249736,USR48875,2023-03-23,GoPay,20000,279671
ORD249737,USR09588,2023-03-30,gopay,0,302430
ORD249738,USR19473,2023-05-15,GO-PAY,20000,200914
ORD249739,USR32393,2023-06-21,COD,0,678638
ORD249740,USR48098,2023-02-17,COD,0,485456
ORD249741,USR43593,2023-10-20,bca va,0,1162205
ORD249742,USR20372,2023-03-14,OVO,0,1879823
ORD249743,USR09371,2023-02-18,Mandiri VA,0,1975226
ORD249744,USR03316,2024-03-02,gopay,20000,781870
ORD249745,USR33194,2023-08-08,Mandiri VA,0,1579546
ORD249746,USR28656,2024-08-28,OVO,20000,695932
ORD249747,USR30384,2024-02-01,ovo,50000,1644893
ORD249748,USR00223,2024-01-09,OVO,0,999999999
ORD249749,USR19020,2022-06-14,ovo,0,1304377
ORD249750,USR05005,2023-05-07,GoPay,0,1396316
ORD249751,USR14582,2023-09-02,ovo,0,440501
ORD249752,USR08110,2022-03-30,bca va,10000,391714
ORD249753,USR29180,2023-09-09,Mandiri VA,0,1007903
ORD249754,USR47069,2023-03-09,COD,0,768797
ORD249755,USR36076,2023-08-04,ovo,0,163628
ORD249756,USR26613,2024-05-07,OVO,0,1074014
ORD249757,USR36482,2023-03-05,OVO,0,1824622
ORD249758,USR13026,2024-02-28,OVO,0,865310
ORD249759,USR29162,2022-10-28,GoPay,10000,833016
ORD249760,USR19870,2024-02-23,GoPay,0,673303
ORD249761,USR17456,2023-04-01,GO-PAY,0,1101705
ORD249762,USR04322,2024-04-16,OVO,10000,1398392
ORD249763,USR25021,2022-03-05,bca va,0,248033
ORD249764,USR03495,2024-03-19,COD,10000,1258893
ORD249765,USR07908,2023-07-29,GoPay,0,1783666
ORD249766,USR36709,2024-01-15,GoPay,50000,973983
ORD249767,USR34376,2023-10-27,GO-PAY,0,1727279
ORD249768,USR49945,2023-07-28,gopay,0,569969
ORD249769,USR45298,2023-02-16,BCA Virtual Account,0,1345117
ORD249770,USR07134,2022-04-13,gopay,0,257949
ORD249771,USR27437,2023-11-18,ovo,10000,600469
ORD249772,USR37199,2024-09-18,GO-PAY,0,865663
ORD249773,USR10801,2022-05-12,GO-PAY,0,1435381
ORD249774,USR21944,2024-03-25,GO-PAY,0,622947
ORD249775,USR32250,2024-05-03,ovo,0,478895
ORD249776,USR44154,2023-09-16,BCA Virtual Account,0,1328641
ORD249777,USR29804,2023-03-27,gopay,0,449785
ORD249778,USR38418,2023-11-21,COD,0,260008
ORD249779,USR45473,2023-04-12,Mandiri VA,0,1658090
ORD249780,USR36639,2024-02-20,COD,0,1375551
ORD249781,USR34538,2024-04-29,GO-PAY,0,1824241
ORD249782,USR07308,2024-02-27,OVO,10000,760402
ORD249783,USR04665,2023-03-28,OVO,0,1899177
ORD249784,USR19644,2024-04-02,GoPay,50000,186000
ORD249785,USR28957,2023-06-24,Mandiri VA,20000,202598
ORD249786,USR33870,2022-11-29,GoPay,0,1075383
ORD249787,USR25058,2022-12-12,ovo,10000,1832101
ORD249788,USR36372,2022-11-16,COD,0,892535
ORD249789,USR28144,2023-06-24,bca va,0,364307
ORD249790,USR34761,2024-06-13,OVO,10000,1459946
ORD249791,USR19699,2022-05-09,Mandiri VA,20000,1207499
ORD249792,USR43812,2024-01-28,COD,0,1498358
ORD249793,USR09008,2023-05-13,GO-PAY,10000,128876
ORD249794,USR44924,2023-11-04,gopay,20000,1250457
ORD249795,USR12590,2023-11-18,OVO,20000,1789151
ORD249796,USR12604,2024-03-20,ovo,0,1470442
ORD249797,USR27394,2023-06-18,gopay,0,1149127
ORD249798,USR38372,2024-06-10,Mandiri VA,0,1503996
ORD249799,USR31658,2024-09-15,OVO,0,572316
ORD249800,USR25501,2023-01-08,BCA Virtual Account,0,893054
ORD249801,USR45500,2023-02-23,BCA Virtual Account,10000,68896
ORD249802,USR20840,2023-03-02,Mandiri VA,50000,1209339
ORD249803,USR08558,2023-09-07,GoPay,20000,1055411
ORD249804,USR49815,2023-02-05,COD,20000,812726
ORD249805,USR20597,2024-09-08,gopay,20000,1684450
ORD249806,USR14491,2024-05-18,BCA Virtual Account,0,1632531
ORD249807,USR03142,2023-08-08,GoPay,50000,755088
ORD249808,USR43124,2024-03-31,gopay,0,1268765
ORD249809,USR17667,2022-10-04,ovo,20000,1709321
ORD249810,USR40714,2022-12-31,GO-PAY,10000,1732478
ORD249811,USR05547,2023-12-23,bca va,20000,1616938
ORD249812,USR42337,2022-12-15,gopay,50000,93301
ORD249813,USR29387,2023-02-20,ovo,20000,745680
ORD249814,USR13124,2023-06-12,COD,0,1824683
ORD249815,USR24540,2023-01-18,BCA Virtual Account,0,1658824
ORD249816,USR26233,2023-03-03,bca va,0,233872
ORD249817,USR33593,2022-08-24,BCA Virtual Account,0,394045
ORD249818,USR12080,2024-04-24,BCA Virtual Account,10000,377857
ORD249819,USR08443,2024-05-29,OVO,20000,317626
ORD249820,USR22269,2023-02-10,ovo,0,1390001
ORD249821,USR35604,2023-04-15,COD,0,1071175
ORD249822,USR19272,2023-02-06,OVO,0,364428
ORD249823,USR25256,2023-05-22,ovo,0,727119
ORD249824,USR14566,2023-04-22,ovo,0,495256
ORD249825,USR49596,2024-05-25,ovo,0,158602
ORD249826,USR01935,2023-08-27,bca va,20000,123491
ORD249827,USR23708,2024-02-15,OVO,0,415008
ORD249828,USR26908,2023-10-15,COD,0,1233549
ORD249829,USR25761,2023-05-14,GoPay,20000,633016
ORD249830,USR48322,2024-03-15,gopay,20000,550365
ORD249831,USR09868,2022-01-30,bca va,10000,1462645
ORD249832,USR13880,2022-10-08,GO-PAY,20000,553301
ORD249833,USR20515,2023-03-04,GO-PAY,0,304299
ORD249834,USR10329,2022-11-02,bca va,0,1728106
ORD249835,USR01215,2024-05-30,GoPay,0,1758031
ORD249836,USR07827,2023-02-06,bca va,0,1912401
ORD249837,USR47350,2023-03-24,Mandiri VA,0,1582295
ORD249838,USR05122,2022-10-07,Mandiri VA,20000,1787798
ORD249839,USR22283,2022-08-25,OVO,0,1858294
ORD249840,USR42511,2023-09-10,BCA Virtual Account,50000,577220
ORD249841,USR44428,2023-03-01,OVO,50000,1759835
ORD249842,USR39270,2022-08-31,ovo,0,915920
ORD249843,USR34265,2024-02-08,Mandiri VA,0,443236
ORD249844,USR01098,2022-12-13,COD,0,771499
ORD249845,USR49182,2023-10-09,bca va,0,1215933
ORD249846,USR05934,2023-09-04,COD,0,1947657
ORD249847,USR42470,2023-02-14,bca va,10000,574633
ORD249848,USR25124,2022-08-15,OVO,0,1664959
ORD249849,USR39523,2023-08-17,BCA Virtual Account,0,960948
ORD249850,USR24683,2022-09-12,GoPay,0,1891413
ORD249851,USR21757,2023-08-30,GoPay,20000,463927
ORD249852,USR41805,2023-11-10,COD,0,458210
ORD249853,USR21574,2022-10-28,bca va,20000,672838
ORD249854,USR23093,2023-04-12,COD,10000,749114
ORD249855,USR27112,2022-12-30,gopay,0,1746660
ORD249856,USR42241,2022-12-29,Mandiri VA,10000,947090
ORD249857,USR27983,2024-09-17,GoPay,0,1121402
ORD249858,USR18844,2023-01-17,gopay,0,759469
ORD249859,USR00645,2024-03-06,GoPay,0,1761900
ORD249860,USR48711,2024-02-05,GoPay,0,708042
ORD249861,USR06532,2022-07-31,OVO,20000,1924260
ORD249862,USR20418,2024-10-18,gopay,0,441648
ORD249863,USR36365,2023-11-20,gopay,10000,1898000
ORD249864,USR06769,2023-02-17,Mandiri VA,0,1565780
ORD249865,USR40236,2024-03-14,COD,20000,1012464
ORD249866,USR13839,2023-10-27,OVO,50000,362947
ORD249867,USR42890,2022-09-15,gopay,10000,998038
ORD249868,USR05445,2023-07-05,Mandiri VA,0,853992
ORD249869,USR17744,2024-05-25,bca va,0,1974433
ORD249870,USR26650,2022-10-22,gopay,0,646436
ORD249871,USR38791,2024-03-29,OVO,50000,233391
ORD249872,USR43387,2024-02-29,ovo,0,298808
ORD249873,USR02169,2023-01-28,Mandiri VA,0,347855
ORD249874,USR14737,2024-06-02,GO-PAY,0,564573
ORD249875,USR33067,2022-04-12,OVO,0,1311911
ORD249876,USR15651,2024-01-28,GoPay,0,514078
ORD249877,USR34543,2022-10-23,OVO,0,586630
ORD249878,USR28998,2023-01-21,Mandiri VA,10000,1758400
ORD249879,USR20482,2023-09-12,GO-PAY,0,735366
ORD249880,USR41827,2022-07-08,GoPay,10000,1431765
ORD249881,USR40072,2024-05-25,COD,0,203829
ORD249882,USR12512,2022-10-04,GoPay,0,359103
ORD249883,USR31493,2022-09-22,BCA Virtual Account,20000,1092413
ORD249884,USR14592,2023-10-16,ovo,10000,1417028
ORD249885,USR03358,2024-05-08,Mandiri VA,0,93794
ORD249886,USR33089,2023-03-17,bca va,0,102415
ORD249887,USR36672,2024-05-01,gopay,0,1619529
ORD249888,USR40103,2022-08-02,GO-PAY,0,372264
ORD249889,USR27225,2022-10-08,GO-PAY,10000,427182
ORD249890,USR03398,2023-04-02,gopay,0,1056354
ORD249891,USR12849,2023-01-15,Mandiri VA,0,351623
ORD249892,USR13758,2023-06-11,bca va,0,557847
ORD249893,USR36290,2022-10-06,COD,0,1695659
ORD249894,USR13867,2024-07-07,GoPay,0,657249
ORD249895,USR23824,2023-04-10,GoPay,10000,770502
ORD249896,USR35252,2023-11-17,Mandiri VA,0,1649063
ORD249897,USR44292,2022-06-28,GoPay,0,120470
ORD249898,USR16170,2022-12-02,ovo,0,354683
ORD249899,USR41356,2024-06-16,Mandiri VA,0,776982
ORD249900,USR07179,2022-05-04,GO-PAY,20000,1913280
ORD249901,USR38742,2024-05-27,Mandiri VA,0,116424
ORD249902,USR10921,2022-11-10,GO-PAY,10000,438346
ORD249903,USR33456,2024-08-09,Mandiri VA,20000,1397085
ORD249904,USR47899,2024-03-08,GoPay,0,1498174
ORD249905,USR08168,2023-10-15,ovo,20000,1865230
ORD249906,USR36579,2023-09-12,OVO,0,665873
ORD249907,USR36117,2023-06-26,GoPay,0,69970
ORD249908,USR31947,2023-05-01,gopay,0,-150000
ORD249909,USR20906,2023-07-14,gopay,0,1028577
ORD249910,USR11508,2023-03-14,GO-PAY,50000,899330
ORD249911,USR06127,2024-06-22,GoPay,10000,1764642
ORD249912,USR41450,2022-08-14,Mandiri VA,0,1123959
ORD249913,USR21450,2022-07-05,OVO,0,1428123
ORD249914,USR48273,2023-12-16,ovo,10000,613337
ORD249915,USR16627,2022-10-07,bca va,0,1295088
ORD249916,USR13108,2023-05-07,ovo,10000,1813419
ORD249917,USR15872,2023-04-25,GO-PAY,10000,1797055
ORD249918,USR36050,2023-02-11,bca va,10000,903698
ORD249919,USR14052,2022-09-06,OVO,20000,1854502
ORD249920,USR33724,2022-10-06,GoPay,0,582303
ORD249921,USR10863,2023-01-07,bca va,0,1785286
ORD249922,USR27769,2024-06-20,OVO,10000,134400
ORD249923,USR14773,2024-06-05,GO-PAY,0,87219
ORD249924,USR07552,2023-05-16,bca va,0,1171765
ORD249925,USR06031,2023-08-25,ovo,0,610690
ORD249926,USR31151,2023-05-25,gopay,10000,1220289
ORD249927,USR43118,2024-01-08,COD,0,380207
ORD249928,USR36762,2022-12-19,Mandiri VA,10000,1396657
ORD249929,USR15507,2022-03-30,Mandiri VA,0,1721941
ORD249930,USR03261,2023-08-31,GO-PAY,0,1506513
ORD249931,USR14828,2023-07-17,GoPay,10000,480081
ORD249932,USR45299,2023-02-19,gopay,0,842529
ORD249933,USR32431,2023-03-21,GoPay,0,1986177
ORD249934,USR44151,2022-03-23,BCA Virtual Account,20000,419128
ORD249935,USR48653,2023-07-26,gopay,0,208610
ORD249936,USR40499,2024-02-07,ovo,0,1890457
ORD249937,USR42176,2023-09-26,Mandiri VA,0,1400429
ORD249938,USR13405,2024-07-12,gopay,0,877227
ORD249939,USR00599,2022-12-26,COD,0,194146
ORD249940,USR41837,2022-07-31,ovo,20000,1246191
ORD249941,USR02532,2022-12-07,gopay,20000,954772
ORD249942,USR07632,2023-03-22,Mandiri VA,0,853485
ORD249943,USR42858,2023-10-05,OVO,20000,1933344
ORD249944,USR03086,2024-01-09,COD,10000,861037
ORD249945,USR09965,2023-09-27,COD,0,1492443
ORD249946,USR40214,2022-09-14,Mandiri VA,0,890853
ORD249947,USR24246,2023-02-11,GO-PAY,0,1883127
ORD249948,USR15167,2023-07-15,ovo,0,1685585
ORD249949,USR32513,2022-09-12,COD,0,1458348
ORD249950,USR02141,2022-11-26,bca va,10000,683222
ORD249951,USR26754,2022-12-10,Mandiri VA,10000,1269906
ORD249952,USR40156,2022-12-14,OVO,0,631065
ORD249953,USR22096,2023-10-08,GoPay,10000,618795
ORD249954,USR06616,2023-10-15,GoPay,0,866739
ORD249955,USR12620,2023-08-23,Mandiri VA,0,1944539
ORD249956,USR12484,2023-02-28,GO-PAY,0,1466878
ORD249957,USR16751,2023-08-26,BCA Virtual Account,0,388522
ORD249958,USR12959,2023-08-05,ovo,10000,664265
ORD249959,USR04360,2022-06-08,GoPay,0,82921
ORD249960,USR48421,2023-09-11,Mandiri VA,0,1742191
ORD249961,USR18200,2023-02-17,gopay,0,1508600
ORD249962,USR04961,2023-11-15,COD,0,652008
ORD249963,USR05476,2023-05-06,GO-PAY,0,821788
ORD249964,USR45732,2022-11-06,COD,0,1848869
ORD249965,USR01588,2022-12-25,ovo,0,847866
ORD249966,USR05305,2023-11-17,gopay,20000,1336567
ORD249967,USR27890,2022-05-07,bca va,0,1465563
ORD249968,USR46471,2023-05-18,bca va,0,663247
ORD249969,USR43181,2024-02-20,BCA Virtual Account,50000,1439999
ORD249970,USR47587,2022-09-04,GoPay,0,1086489
ORD249971,USR01803,2023-01-03,bca va,10000,1996042
ORD249972,USR12315,2022-08-09,Mandiri VA,0,788572
ORD249973,USR05529,2022-11-14,OVO,0,763606
ORD249974,USR12660,2024-04-10,COD,0,1304340
ORD249975,USR23587,2024-07-02,OVO,0,337406
ORD249976,USR23129,2022-08-09,BCA Virtual Account,0,804470
ORD249977,USR23039,2022-08-24,GO-PAY,0,885853
ORD249978,USR10937,2023-11-15,gopay,10000,981251
ORD249979,USR20222,2023-07-23,BCA Virtual Account,10000,1774933
ORD249980,USR41602,2023-12-03,COD,0,1957751
ORD249981,USR06500,2024-11-15,bca va,0,197910
ORD249982,USR47745,2024-06-25,OVO,20000,704141
ORD249983,USR07927,2023-11-20,gopay,10000,441579
ORD249984,USR47615,2022-12-04,ovo,0,709231
ORD249985,USR19230,2024-04-03,ovo,0,1237636
ORD249986,USR20746,2023-11-07,bca va,20000,1860172
ORD249987,USR41542,2024-07-28,Mandiri VA,0,78372
ORD249988,USR41718,2024-08-03,COD,10000,723656
